"","datafilePath","md5sum","fileSize","biologicalCategory","organisation","patientId","projectName","protocol","technicalPlatform"
"187","/odin/kdi/dataset/2217436/archive/M2_C4_n5_S47_R1_001.fastq.gz","f03951d906affb111bd63852822d9df5",4001392166,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"188","/odin/kdi/dataset/2217436/archive/M2_C4_n5_S47_R2_001.fastq.gz","96b14f18d8f795a66da005787dea79f9",4010627401,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"189","/odin/kdi/dataset/2217437/archive/M2_C4_n2_S17_I1_001.fastq.gz","fb2e6a7fd462c8a1c6767344342b7d48",342341691,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"190","/odin/kdi/dataset/2217437/archive/M2_C4_n2_S17_I2_001.fastq.gz","3b5e55a516e71abf06795da56f3eba4a",357877798,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"191","/odin/kdi/dataset/2217437/archive/M2_C4_n2_S17_R1_001.fastq.gz","353ff2d5d6f051c4a7b256b656cb2d87",2525154438,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"192","/odin/kdi/dataset/2217437/archive/M2_C4_n2_S17_R2_001.fastq.gz","b2191e3a78ee7c32f3d1515edf659f94",2575829069,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"193","/odin/kdi/dataset/2217438/archive/M2_Mido_n5_S48_I1_001.fastq.gz","aab037269334d51b97085a51652761c8",859519610,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"194","/odin/kdi/dataset/2217438/archive/M2_Mido_n5_S48_I2_001.fastq.gz","1708b1cb32f9b3f22c1ffa651f89d18f",886452025,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"195","/odin/kdi/dataset/2217438/archive/M2_Mido_n5_S48_R1_001.fastq.gz","e7bbf22cc1223bc3d02f675145456f97",7006951794,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"196","/odin/kdi/dataset/2217438/archive/M2_Mido_n5_S48_R2_001.fastq.gz","10ab8a25074709979ff2e024aa7f37ed",7122863026,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"197","/odin/kdi/dataset/2217439/archive/M2_C5_n5_S49_I1_001.fastq.gz","241719d478d885af810ca983102d686b",600907730,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"198","/odin/kdi/dataset/2217439/archive/M2_C5_n5_S49_I2_001.fastq.gz","0a2e16388d269da9ce23468453e3ef69",605818709,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"199","/odin/kdi/dataset/2217439/archive/M2_C5_n5_S49_R1_001.fastq.gz","7190a6d692aa46d719c286e33eed8af3",4211749065,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
"200","/odin/kdi/dataset/2217439/archive/M2_C5_n5_S49_R2_001.fastq.gz","8761c0494a91f5259b0b9bae7208cbdb",4301982244,"transcriptomics","Plateforme de Genomique Recherche",NA,"P37_ARJA_1|SHARING_P37_ARJA_1|mooseQC","mRNA-seq","NovaSeq"
